id;NU_ANO_CENSO;CO_IES;CO_CURSO;TP_TURNO;TP_GRAU_ACADEMICO;TP_MODALIDADE_ENSINO;ID_ALUNO;CO_ALUNO_CURSO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;NU_IDADE;TP_NACIONALIDADE;IN_DEFICIENCIA;TP_SITUACAO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;DT_INGRESSO_CURSO;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_EGRESSO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;ATIV_EXTRA;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;NU_ANO_INGRESSO;TP_COR_RACA_AGRUP;TIPO_INGRESSO;DT_NASCIMENTO;SEMESTRE_INGRESSO;ANO_SEMESTRE_INGRESSO;TP_SITUACAO_AGRUP;NU_CARGA_HORARIA;NO_CURSO;IDADE_INGRESSO;SEMESTRE_CONCLUSAO;DT_CONCLUSAO;TEMP_SEMEST_ATE_FORMAT;TEMP_SEMEST_Cursando;TEMPOS;IN_CENSURA;AREA_INGRESSO;NU_CARGA_HORARIA_NOVA;PCT_INTEG;PCT_INTEG_INTERV;INTEG_SEMEST;IN_EVASAO;TP_SITUACAO_NOVA;INGRESSO_ENEM;TEMP_SEMEST_Cursando_retido;TP_SITUACAO_NEW;EVENTOS_COD;CENSURA;status_cens;RESERVA_ESCOLA
282;2019;578;13276;Integral;Licenciatura;1;9D66E5078D703FE57DF235E52A30FFBA;43366296;Parda;Feminino;1990;6;26;29;Brasileira;Não;Cursando;3192;1904;01/01/2013;Sim;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Sim;Sim;Não, aluno possui outro tipo de apoio social;Não, aluno possui outro tipo de apoio social;Sim;Não, aluno possui outro tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2013;Preta, Parda e Indígena;Vestibular;26/06/1990;1º semestre;2013,1;Cursando;3192;Matemática;23;Não concluinte;Não concluinte;NA;14;14;0;Area 1;3192;59,65;(50,75];7;Cursando;Cursando;0;Cursando;Cursando;0;0;0;Reserva/pública
283;2019;578;13276;Integral;Licenciatura;1;680DF817193A0413E6F68997AA7A6BEF;43366034;Não declarou;Feminino;1994;3;15;25;Brasileira;Não;Cursando;3192;272;01/01/2013;Sim;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2013;Não declarou;Vestibular;15/03/1994;1º semestre;2013,1;Cursando;3192;Matemática;19;Não concluinte;Não concluinte;NA;14;14;0;Area 1;3192;8,52;[0,25];7;Evadido;Evadido;0;retido;Retido;3;1;1;SemReserva/privada
284;2019;578;117052;Noturno;Licenciatura;1;1F8E073F20E116E4653B0BD109C2F395;41513733;Parda;Masculino;1985;5;7;34;Brasileira;Sim;Cursando;3192;680;01/01/2018;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2018;Preta, Parda e Indígena;Enem;07/05/1985;1º semestre;2018,1;Cursando;3226;Matemática;33;Não concluinte;Não concluinte;NA;4;4;0;Area 1;3226;21,08;[0,25];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
285;2019;578;117052;Noturno;Licenciatura;1;7575146431AD6F56B54B3C353690C188;44573235;Não declarou;Feminino;1980;8;20;39;Brasileira;Não;Cursando;3192;2910;01/01/2010;Sim;Não;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2010;Não declarou;Vestibular;20/08/1980;1º semestre;2010,1;Cursando;3226;Matemática;29;Não concluinte;Não concluinte;NA;20;20;0;Area 1;3158;92,15;(75,100];8;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/privada
286;2019;578;117052;Noturno;Licenciatura;1;72DC724063881FA687AE520FDE5CCDED;41973641;Branca;Masculino;1988;5;23;31;Brasileira;Não dispõe de informação (Não resposta);Cursando;3192;136;01/01/2014;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2014;Branca e Amarela;Enem;23/05/1988;1º semestre;2014,1;Cursando;3226;Matemática;26;Não concluinte;Não concluinte;NA;12;12;0;Area 1;3226;4,22;[0,25];6;Evadido;Evadido;1;retido;Retido;3;1;1;SemReserva/privada
287;2019;578;117052;Noturno;Licenciatura;1;953F87558C1FB61600BB6FE568923CB3;41973192;Parda;Feminino;1988;2;14;31;Brasileira;Não;Cursando;3192;0;01/01/2015;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2015;Preta, Parda e Indígena;Enem;14/02/1988;1º semestre;2015,1;Cursando;3226;Matemática;27;Não concluinte;Não concluinte;NA;10;10;0;Area 1;3226;0;[0,25];6;Evadido;Evadido;1;retido;Retido;3;1;1;Reserva/pública
288;2019;578;117052;Noturno;Licenciatura;1;D47E06304789512120E192C0562A6554;41510274;Parda;Masculino;1984;1;16;35;Brasileira;Não;Cursando;3192;1224;01/01/2014;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2014;Preta, Parda e Indígena;Enem;16/01/1984;1º semestre;2014,1;Cursando;3226;Matemática;30;Não concluinte;Não concluinte;NA;12;12;0;Area 1;3226;37,94;(25,50];6;Evadido;Evadido;1;retido;Retido;3;1;1;Reserva/pública
289;2019;578;117052;Noturno;Licenciatura;1;801EE20AF3114BF128E102C51E9928BA;41513457;Não declarou;Masculino;1987;8;25;32;Brasileira;Não;Cursando;3192;170;01/01/2014;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2014;Não declarou;Enem;25/08/1987;1º semestre;2014,1;Cursando;3226;Matemática;26;Não concluinte;Não concluinte;NA;12;12;0;Area 1;3226;5,27;[0,25];6;Evadido;Evadido;1;retido;Retido;3;1;1;SemReserva/privada
290;2019;578;117052;Noturno;Licenciatura;1;808477BAF471E71FF2EEFE860943EE89;44536084;Parda;Masculino;1981;1;5;38;Brasileira;Não;Cursando;3192;1190;01/01/2012;Sim;Não;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2012;Preta, Parda e Indígena;Vestibular;05/01/1981;1º semestre;2012,1;Cursando;3226;Matemática;31;Não concluinte;Não concluinte;NA;16;16;0;Area 1;3158;37,68;(25,50];9;Evadido;Evadido;0;retido;Retido;3;1;1;Reserva/pública
291;2019;578;117052;Noturno;Licenciatura;1;CFE99DA8EAD1DFB5B8BA302B41B9A88F;41970759;Não declarou;Masculino;1986;2;21;33;Brasileira;Não;Cursando;3192;2992;01/01/2010;Sim;Não;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2010;Não declarou;Vestibular;21/02/1986;1º semestre;2010,1;Cursando;3226;Matemática;24;Não concluinte;Não concluinte;NA;20;20;0;Area 1;3158;94,74;(75,100];8;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/privada
292;2019;578;117052;Noturno;Licenciatura;1;D26148BD5726175959211A5B79246E8C;44534916;Não declarou;Masculino;1982;5;23;37;Brasileira;Não;Cursando;3192;2176;01/07/2016;Não;Não;Sim;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2016;Não declarou;Vagas Remanescentes;23/05/1982;2º semestre;2016,2;Cursando;3226;Matemática;34;Não concluinte;Não concluinte;NA;7;7;0;Area 1;3226;67,45;(50,75];6;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/privada
293;2019;578;117052;Noturno;Licenciatura;1;B81F88DD4437CF2CA5488CD3C3747FF2;41971236;Parda;Masculino;1985;11;30;34;Brasileira;Não;Cursando;3192;136;01/01/2016;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2016;Preta, Parda e Indígena;Enem;30/11/1985;1º semestre;2016,1;Cursando;3226;Matemática;30;Não concluinte;Não concluinte;NA;8;8;0;Area 1;3226;4,22;[0,25];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
